TRAVMONTH,TRAVYEAR,TRAVDATE,TRAVDOW,HHID,HHSIZE,OWNDWELL,YEARSLIVED,MONTHSLIVED,BICYCLES,CARS,HHINC,HOME_SA1_2016,WDHHWGT11
8,2009,19,3,GC09H340631,2,3,1,9,0,1,400,3125515,106.98484802246094
8,2009,27,4,GC09H360739,2,4,12,8,0,1,525,3124020,66.6209945678711
9,2009,8,2,GC09H360909,2,3,0,1,0,1,1225,3123723,52.70123291015625
9,2009,9,3,GC09H390938,2,1,20,0,0,1,650,3123811,66.6209945678711
7,2009,14,2,GC09H410109,2,2,6,0,0,1,2825,3124706,52.70123291015625
9,2009,18,5,GC09H411019,2,3,19,0,0,1,2700,3124806,52.70123291015625
7,2009,24,5,GC09H420205,2,1,15,7,0,1,650,3125903,66.6209945678711
7,2009,13,1,GC09H440136,2,3,17,11,0,1,700,3122914,66.6209945678711
8,2009,11,2,GC09H450530,2,1,8,0,0,1,650,3122601,62.3125
8,2009,12,3,GC09H460510,2,3,1,4,0,1,1850,3122603,62.3125
8,2009,20,4,GC09H460625,2,1,35,0,0,1,825,3122613,62.3125
9,2009,8,2,GC09H460937,2,2,30,0,0,1,1600,3122623,62.3125
8,2009,12,3,GC09H470524,2,2,1,6,0,1,650,3124503,62.3125
2,2012,16,4,GC12H100726,2,1,10,3,0,1,650,3126411,52.70123291015625
9,2009,17,4,SC09H191025,2,3,0,3,0,1,900,3144024,70.54838562011719
9,2009,8,2,SC09H200902,2,1,10,2,0,1,1200,3143414,52.469024658203125
8,2009,12,3,SC09H210524,2,3,7,6,0,1,400,3154816,40.19565200805664
8,2009,25,2,SC09H210702,2,1,30,0,0,1,700,3154305,52.469024658203125
9,2009,2,3,SC09H210803,2,1,15,7,0,1,700,3142526,26.953125
9,2009,9,3,SC09H210931,2,3,2,9,0,1,525,3142524,26.953125
8,2009,4,2,SC09H220423,2,1,5,6,0,1,1450,3142619,26.953125
8,2009,13,4,SC09H220525,2,3,2,3,0,1,1025,3142821,35.868167877197266
8,2009,31,1,SC09H220822,2,3,1,0,0,1,650,3154518,40.19565200805664
9,2009,17,4,SC09H231025,2,2,10,1,0,1,525,3154811,40.19565200805664
9,2009,9,3,SC09H240938,2,1,15,0,0,1,150,3142732,35.868167877197266
9,2009,15,2,SC09H261030,2,3,0,3,0,1,2150,3141420,35.868167877197266
7,2009,23,4,SC09H300232,2,1,20,0,0,1,575,3142220,48.69333267211914
8,2009,21,5,SC09H300640,2,1,8,0,0,1,575,3141704,48.69333267211914
8,2009,26,3,SC09H300710,2,2,15,0,0,1,525,3141717,48.69333267211914
8,2009,20,4,SC09H310618,2,1,21,3,0,1,1025,3143904,70.54838562011719
8,2009,24,1,SC09H310729,2,1,25,0,0,1,525,3142116,48.69333267211914
8,2010,6,5,SF10H010425,2,2,13,2,0,1,1350,3130301,76.33904266357422
9,2010,7,2,SF10H020922,2,1,36,2,0,1,500,3129616,76.33904266357422
11,2010,8,1,VL10H020616,2,NA,4,7,0,1,650,3126105,52.70123291015625
6,2009,19,5,BNE09H010940,2,2,3,4,0,1,1850,3136317,85.70731353759766
5,2009,27,3,BNE09H040610,2,3,0,5,0,1,825,3112203,218.3392791748047
6,2009,5,5,BNE09H060719,2,2,1,0,0,1,1225,3107814,128.62745666503906
6,2009,1,1,BNE09H140708,2,3,0,10,0,1,700,3113711,218.3392791748047
6,2009,1,1,BNE09H150729,2,3,0,10,0,1,1400,3109620,126.5030288696289
9,2009,17,4,BNE09H331018,2,3,0,4,0,1,650,3136533,85.70731353759766
2,2012,3,5,BNE12H080813,2,3,3,4,0,1,NA,3136543,85.70731353759766
2,2012,15,3,BNE12H100804,2,3,1,0,0,1,1225,3112621,218.3392791748047
2,2012,22,3,BNE12H110804,2,3,0,9,0,1,1800,3138417,147.17808532714844
3,2012,16,5,BNE12H140213,2,3,1,2,0,1,NA,3103803,151.82638549804687
3,2012,29,4,BNE12H160853,2,4,7,0,0,1,NA,3109716,126.5030288696289
7,2009,29,3,GC09H400303,2,3,2,6,0,1,1025,3127045,66.6209945678711
8,2009,11,2,GC09H430502,2,1,16,1,0,1,900,3122719,66.6209945678711
3,2012,1,4,GC12H120340,2,3,0,5,0,1,1200,3127044,66.6209945678711
3,2012,30,5,GC12H160448,2,1,3,1,0,1,NA,3123829,66.6209945678711
3,2012,30,5,GC12H160506,2,3,8,4,0,1,1000,3123807,66.6209945678711
7,2009,20,1,SC09H230215,2,3,1,3,0,1,400,3142740,35.868167877197266
9,2009,8,2,SC09H300909,2,2,3,3,0,1,700,3141914,48.69333267211914
10,2010,27,3,VL10H020418,2,NA,8,9,0,1,1025,3124509,62.3125
5,2009,7,4,BNE09H010339,2,4,9,0,0,1,900,3137318,85.70731353759766
6,2009,8,1,BNE09H050822,2,3,0,10,0,1,0,3108705,126.5030288696289
5,2009,26,2,BNE09H060630,2,3,21,0,0,1,700,3133626,143.4264678955078
6,2009,12,5,BNE09H060812,2,3,5,6,0,1,900,3101334,123.78571319580078
6,2009,5,5,BNE09H090719,2,3,7,2,0,1,3000,3113502,218.3392791748047
6,2009,22,1,BNE09H121036,2,3,1,5,0,1,500,3128603,76.33904266357422
5,2009,11,1,BNE09H140436,2,3,0,9,0,1,825,3107111,109.14705657958984
6,2009,16,2,BNE09H150916,2,3,2,6,0,1,1450,3129723,76.33904266357422
5,2009,7,4,BNE09H160304,2,3,1,2,0,1,1150,3107918,128.62745666503906
6,2009,9,2,BNE09H160809,2,2,4,7,0,1,2500,3127349,128.62745666503906
5,2009,12,2,BNE09H170430,2,3,5,4,0,1,325,3106706,128.62745666503906
6,2009,16,2,BNE09H180909,2,3,12,2,0,1,500,3130320,76.33904266357422
10,2011,27,4,BNE11H020512,2,2,14,0,0,1,NA,3129006,126.5030288696289
11,2011,4,5,BNE11H030213,2,3,14,0,0,1,NA,3137907,85.70731353759766
11,2011,4,5,BNE11H030220,2,3,2,9,0,1,1225,3137907,85.70731353759766
11,2011,8,2,BNE11H040610,2,3,5,0,0,1,700,3128513,76.33904266357422
2,2012,1,3,BNE12H080439,2,3,3,0,0,1,NA,3138052,85.70731353759766
1,2012,31,2,BNE12H080624,2,3,10,2,0,1,1600,3127429,128.62745666503906
2,2012,3,5,BNE12H080720,2,2,15,0,0,1,1100,3136619,85.70731353759766
2,2012,17,5,BNE12H100455,2,3,15,6,0,1,NA,3107007,128.62745666503906
2,2012,15,3,BNE12H100632,2,3,13,0,0,1,825,3133210,143.4264678955078
2,2012,29,3,BNE12H120739,2,1,53,0,0,1,825,3106505,147.927001953125
3,2012,15,4,BNE12H140433,2,3,2,1,0,1,900,3128420,76.33904266357422
3,2012,12,1,BNE12H140623,2,3,3,2,0,1,NA,3128741,76.33904266357422
3,2012,26,1,BNE12H160632,2,1,11,7,0,1,1025,3102008,147.927001953125
3,2012,27,2,BNE12H160639,2,2,6,10,0,1,2650,3102008,147.927001953125
4,2012,23,1,BNE12H180714,2,2,6,1,0,1,1750,3138652,147.17808532714844
5,2012,1,2,BNE12H190217,2,1,6,10,0,1,75,3108112,126.5030288696289
5,2012,2,3,BNE12H190246,2,1,2,0,0,1,NA,3108112,126.5030288696289
5,2012,10,4,BNE12H200522,2,2,20,4,0,1,975,3103105,218.3392791748047
5,2012,10,4,BNE12H200628,2,2,1,6,0,1,1350,3128307,76.33904266357422
7,2009,24,5,GC09H390240,2,3,8,7,0,1,700,3154107,66.6209945678711
8,2009,24,1,GC09H390736,2,3,13,0,0,1,325,3154023,66.6209945678711
9,2009,2,3,GC09H390817,2,3,2,8,0,1,500,3123812,66.6209945678711
9,2009,4,5,GC09H390826,2,2,8,0,0,1,700,3123812,66.6209945678711
9,2009,1,2,GC09H400802,2,3,0,1,0,1,700,3126323,52.70123291015625
9,2009,1,2,GC09H420823,2,3,9,0,0,1,500,3122410,66.6209945678711
7,2009,17,5,GC09H430105,2,1,1,7,0,1,500,3126010,52.70123291015625
9,2009,4,5,GC09H450819,2,3,2,3,0,1,1800,3126107,52.70123291015625
8,2009,25,2,GC09H480709,2,2,4,6,0,1,500,3124440,62.3125
11,2011,23,3,GC11H060246,2,2,3,5,0,1,2650,3123105,62.3125
3,2012,27,2,GC12H160527,2,1,33,0,0,1,NA,3123807,66.6209945678711
7,2009,17,5,SC09H210112,2,3,2,5,0,1,500,3142620,26.953125
8,2009,31,1,SC09H210822,2,3,2,9,0,1,200,3142526,26.953125
8,2009,11,2,SC09H220509,2,3,1,1,0,1,700,3142821,35.868167877197266
7,2009,14,2,SC09H250116,2,3,3,6,0,1,75,3141308,35.868167877197266
9,2009,10,4,SC09H250911,2,3,7,0,0,1,500,3154843,40.19565200805664
8,2009,5,3,SC09H290438,2,3,4,6,0,1,75,3142209,48.69333267211914
7,2009,17,5,SC09H300119,2,3,1,4,0,1,500,3144105,70.54838562011719
8,2009,7,5,SC09H310426,2,3,8,0,0,1,325,3143920,70.54838562011719
5,2012,4,5,SC12H190848,2,3,6,1,0,1,1400,3154833,40.19565200805664
10,2010,29,5,VL10H010410,2,NA,0,6,0,1,900,3124510,62.3125
10,2010,29,5,VL10H010415,2,NA,0,8,0,1,1450,3124510,62.3125
10,2010,19,2,VL10H020309,2,NA,7,3,0,1,825,3126207,62.3125
5,2009,1,5,BNE09H020212,3,3,3,2,0,1,1150,3104419,178.86207580566406
6,2009,25,4,BNE09H031011,3,1,30,0,0,1,850,3102709,178.86207580566406
5,2009,26,2,BNE09H060602,3,3,4,6,0,1,500,3133613,186.90164184570312
5,2009,28,4,BNE09H060625,3,3,1,6,0,1,1400,3133626,186.90164184570312
5,2009,25,1,BNE09H060636,3,2,4,8,0,1,500,3133613,186.90164184570312
6,2009,22,1,BNE09H061015,3,1,32,0,0,1,1500,3100708,132.06024169921875
6,2009,11,4,BNE09H070818,3,1,7,3,0,1,1725,3131904,186.90164184570312
6,2009,4,4,BNE09H100718,3,3,3,0,0,1,650,3113506,164.08474731445312
5,2009,15,5,BNE09H140426,3,3,0,6,0,1,1725,3107111,100.38383483886719
6,2009,5,5,BNE09H140740,3,2,1,8,0,1,1450,3113711,164.08474731445312
6,2009,3,3,BNE09H150703,3,3,1,4,0,1,1975,3109620,153.48648071289062
6,2009,3,3,BNE09H170703,3,3,1,6,0,1,75,3109612,153.48648071289062
4,2009,28,2,BNE09H180230,3,1,31,9,0,1,2900,3106003,140.05618286132812
11,2011,1,2,BNE11H030224,3,3,10,1,0,1,NA,3137907,114.8494644165039
11,2011,2,3,BNE11H030332,3,1,37,2,0,1,NA,3138646,142.96249389648437
11,2011,21,1,BNE11H060102,3,2,2,4,0,1,2475,3102406,178.86207580566406
2,2012,14,2,BNE12H100552,3,3,1,2,0,1,500,3128903,77.6956558227539
2,2012,24,5,BNE12H110734,3,2,9,0,0,1,NA,3102017,130.46340942382812
2,2012,21,2,BNE12H110752,3,2,3,0,0,1,NA,3102017,130.46340942382812
2,2012,28,2,BNE12H120145,3,3,5,0,0,1,1100,3106102,140.05618286132812
3,2012,20,2,BNE12H150738,3,3,1,6,0,1,500,3136517,114.8494644165039
8,2009,28,5,GC09H340740,3,3,0,1,0,1,900,3125543,107.52777862548828
7,2009,22,3,GC09H350238,3,2,5,6,0,1,775,3123723,51.8597297668457
8,2009,18,2,GC09H380630,3,2,4,11,0,1,0,3123815,65.697479248046875
9,2009,3,4,GC09H380825,3,3,1,9,0,1,1150,3124922,51.8597297668457
7,2009,13,1,GC09H390115,3,3,0,5,0,1,500,3154108,65.697479248046875
9,2009,10,4,GC09H390932,3,3,1,6,0,1,700,3123811,65.697479248046875
9,2009,16,3,GC09H391024,3,3,1,6,0,1,200,3123828,65.697479248046875
9,2009,11,5,GC09H400933,3,2,11,0,0,1,525,3126317,51.8597297668457
7,2009,17,5,GC09H430133,3,2,0,3,0,1,1150,3126010,51.8597297668457
8,2009,26,3,GC09H430731,3,2,0,2,0,1,500,3124109,51.8597297668457
8,2009,5,3,GC09H460431,3,3,2,3,0,1,1150,3126216,49.80821990966797
7,2009,21,2,GC09H480237,3,3,22,3,0,1,775,3124316,49.80821990966797
7,2009,17,5,SC09H210105,3,2,17,0,0,1,850,3142621,23.901639938354492
8,2009,5,3,SC09H220431,3,3,0,2,0,1,1325,3142619,23.901639938354492
8,2009,20,4,SC09H220618,3,2,7,4,0,1,850,3142514,23.901639938354492
7,2009,28,2,SC09H240302,3,3,0,4,0,1,225,3142804,45.4505500793457
9,2009,10,4,SC09H240904,3,3,2,3,0,1,825,3142733,45.4505500793457
8,2009,11,2,SC09H280537,3,3,0,8,0,1,500,3141720,35.926605224609375
9,2009,11,5,SC09H290926,3,3,9,0,0,1,325,3141725,35.926605224609375
9,2009,18,5,SC09H291033,3,3,2,8,0,1,500,3142314,35.926605224609375
8,2010,3,2,SF10H010437,3,2,13,4,0,1,700,3130319,77.6956558227539
8,2010,25,3,SF10H010713,3,3,0,4,0,1,325,3130320,77.6956558227539
9,2010,7,2,SF10H010942,3,3,1,3,0,1,1400,3129623,77.6956558227539
8,2010,2,1,SF10H020426,3,2,8,0,0,1,900,3130305,77.6956558227539
8,2010,17,2,SF10H020607,3,2,3,10,0,1,1150,3130409,77.6956558227539
10,2010,6,3,VL10H020122,3,NA,0,6,0,1,500,3126105,51.8597297668457
5,2009,12,2,BNE09H010409,3,2,0,2,0,1,1400,3137529,114.8494644165039
4,2009,23,4,BNE09H020111,3,2,1,8,0,1,1200,3103511,178.86207580566406
5,2009,11,1,BNE09H020401,3,2,14,0,0,1,2925,3104129,178.86207580566406
5,2009,19,2,BNE09H020502,3,1,6,3,0,1,700,3139404,142.96249389648437
6,2009,15,1,BNE09H030922,3,2,3,1,0,1,1650,3104618,178.86207580566406
6,2009,11,4,BNE09H050825,3,1,7,11,0,1,600,3108705,153.48648071289062
6,2009,24,3,BNE09H051003,3,2,0,6,0,1,2500,3113203,153.48648071289062
5,2009,12,2,BNE09H070416,3,1,35,0,0,1,1675,3131301,77.6956558227539
6,2009,19,5,BNE09H070933,3,1,10,4,0,1,725,3131602,186.90164184570312
5,2009,1,5,BNE09H080212,3,3,1,3,0,1,325,3102110,130.46340942382812
6,2009,22,1,BNE09H091001,3,1,20,4,0,1,500,3128405,77.6956558227539
4,2009,27,1,BNE09H100201,3,2,16,2,0,1,650,3101711,130.46340942382812
5,2009,19,2,BNE09H110523,3,3,0,6,0,1,1200,3105812,100.38383483886719
4,2009,30,4,BNE09H120204,3,1,43,0,0,1,975,3101707,130.46340942382812
6,2009,18,4,BNE09H120911,3,2,8,1,0,1,1200,3130008,77.6956558227539
6,2009,15,1,BNE09H130908,3,3,2,4,0,1,900,3127601,140.05618286132812
6,2009,17,3,BNE09H130938,3,1,34,6,0,1,1300,3127602,140.05618286132812
6,2009,23,2,BNE09H131002,3,3,0,3,0,1,900,3128711,77.6956558227539
5,2009,27,3,BNE09H140624,3,3,1,4,0,1,2575,3105905,100.38383483886719
6,2009,10,3,BNE09H140831,3,3,6,1,0,1,700,3127429,140.05618286132812
6,2009,5,5,BNE09H150719,3,3,1,4,0,1,825,3109619,153.48648071289062
4,2009,28,2,BNE09H160230,3,1,0,2,0,1,200,3105621,130.46340942382812
6,2009,22,1,BNE09H161029,3,1,14,0,0,1,1100,3129315,77.6956558227539
5,2009,14,4,BNE09H180404,3,3,4,3,0,1,1800,3108024,140.05618286132812
6,2009,1,1,BNE09H180708,3,3,1,0,0,1,0,3109509,100.38383483886719
8,2009,17,1,BNE09H330622,3,2,1,2,0,1,1800,3136532,114.8494644165039
10,2011,18,2,BNE11H010751,3,1,20,0,0,1,3825,3105917,100.38383483886719
11,2011,8,2,BNE11H040531,3,2,4,0,0,1,NA,3138639,142.96249389648437
11,2011,9,3,BNE11H040532,3,1,16,0,0,1,600,3138639,142.96249389648437
11,2011,14,1,BNE11H050251,3,3,0,5,0,1,1150,3110406,153.48648071289062
2,2012,1,3,BNE12H080153,3,1,9,6,0,1,NA,3106709,140.05618286132812
2,2012,3,5,BNE12H080627,3,3,8,10,0,1,2100,3127429,140.05618286132812
2,2012,9,4,BNE12H090705,3,3,12,0,0,1,850,3138918,142.96249389648437
2,2012,20,1,BNE12H110451,3,2,5,9,0,1,NA,3132808,186.90164184570312
3,2012,6,2,BNE12H130452,3,2,6,9,0,1,4250,3108804,153.48648071289062
3,2012,12,1,BNE12H140737,3,2,9,2,0,1,NA,3108510,153.48648071289062
3,2012,26,1,BNE12H160750,3,3,1,8,0,1,NA,3133321,186.90164184570312
3,2012,30,5,BNE12H160812,3,3,38,0,0,1,NA,3109716,153.48648071289062
3,2012,28,3,BNE12H160846,3,3,0,6,0,1,1750,3109716,153.48648071289062
4,2012,30,1,BNE12H190144,3,1,2,10,0,1,NA,3101329,132.06024169921875
4,2012,30,1,BNE12H190244,3,1,2,6,0,1,NA,3108112,153.48648071289062
5,2012,4,5,BNE12H190448,3,3,3,0,0,1,NA,3131620,186.90164184570312
5,2012,4,5,BNE12H190520,3,3,0,7,0,1,4250,3106034,140.05618286132812
5,2012,8,2,BNE12H200414,3,2,2,4,0,1,NA,3108631,153.48648071289062
5,2012,10,4,BNE12H200440,3,2,4,1,0,1,2600,3108618,153.48648071289062
7,2009,17,5,GC09H340112,3,2,0,1,0,1,3000,3125307,107.52777862548828
9,2009,18,5,GC09H341040,3,2,11,3,0,1,1800,3125535,107.52777862548828
8,2009,7,5,GC09H380440,3,3,8,6,0,1,975,3123524,51.8597297668457
9,2009,10,4,GC09H420925,3,1,30,0,0,1,725,3122411,65.697479248046875
7,2009,14,2,GC09H440116,3,3,0,3,0,1,3600,3122904,65.697479248046875
8,2009,6,4,GC09H460432,3,3,5,10,0,1,1425,3126217,49.80821990966797
7,2009,23,4,GC09H470225,3,3,1,2,0,1,700,3123311,49.80821990966797
11,2011,2,3,GC11H030732,3,3,1,1,0,1,600,3126136,51.8597297668457
11,2011,18,5,GC11H050155,3,1,10,8,0,1,1700,3122802,65.697479248046875
3,2012,29,4,GC12H160429,3,2,17,2,0,1,1100,3123829,65.697479248046875
4,2012,20,5,GC12H170806,3,1,35,0,0,1,650,3123318,49.80821990966797
8,2009,3,1,SC09H210429,3,3,0,2,0,1,325,3142536,23.901639938354492
9,2009,11,5,SC09H250912,3,3,1,9,0,1,1025,3154843,51.51612854003906
9,2009,16,3,SC09H271031,3,1,2,6,0,1,850,3141411,45.4505500793457
7,2009,14,2,SC09H300102,3,1,0,6,0,1,2300,3143921,66.4800033569336
7,2009,16,4,SC09H300118,3,2,0,10,0,1,500,3143917,66.4800033569336
7,2009,22,3,SC09H300210,3,1,14,0,0,1,725,3142220,35.926605224609375
8,2009,14,5,SC09H310533,3,3,2,7,0,1,2050,3142102,35.926605224609375
7,2010,16,5,SF10H010132,3,2,1,7,0,1,2900,3130311,77.6956558227539
7,2010,21,3,SF10H010208,3,3,0,10,0,1,1400,3130413,77.6956558227539
8,2010,17,2,SF10H010607,3,3,1,0,0,1,2100,3130426,77.6956558227539
9,2010,3,5,SF10H010835,3,2,1,6,0,1,1225,3130401,77.6956558227539
7,2010,13,2,SF10H020128,3,3,0,10,0,1,575,3130414,77.6956558227539
9,2010,17,5,SF10H021030,3,3,3,10,0,1,1950,3130313,77.6956558227539
10,2010,22,5,VL10H020308,3,NA,0,8,0,1,1100,3126207,49.80821990966797
11,2010,5,5,VL10H020510,3,NA,4,4,0,1,1500,3126131,51.8597297668457
6,2009,11,4,BNE09H010825,5,3,13,6,0,1,400,3136515,123.42623138427734
5,2009,28,4,BNE09H020604,5,2,20,6,0,1,975,3139109,174
5,2009,29,5,BNE09H020626,4,2,2,9,0,1,1350,3139109,188.2985076904297
6,2009,18,4,BNE09H020925,4,2,5,10,0,1,1650,3139318,188.2985076904297
4,2009,27,1,BNE09H030236,4,2,17,7,0,1,1050,3103310,157.68084716796875
5,2009,15,5,BNE09H030426,4,2,10,3,0,1,1350,3138647,188.2985076904297
5,2009,29,5,BNE09H030619,4,3,0,6,0,1,1150,3103405,205.13043212890625
6,2009,17,3,BNE09H030910,4,3,1,5,0,1,325,3104618,205.13043212890625
6,2009,18,4,BNE09H030939,5,3,2,6,0,1,575,3104618,189.14285278320312
4,2009,20,1,BNE09H050122,4,4,26,0,0,1,3400,3108114,115.8396224975586
5,2009,29,5,BNE09H050605,4,3,5,0,0,1,1400,3100319,91.87096405029297
6,2009,11,4,BNE09H050804,6,2,6,1,0,1,1875,3108705,183.72222900390625
5,2009,7,4,BNE09H060325,5,1,0,3,0,1,975,3133105,239.94595336914062
6,2009,16,2,BNE09H110937,4,2,7,5,0,1,400,3108218,115.8396224975586
5,2009,6,3,BNE09H120331,4,3,1,1,0,1,1950,3105704,129.11111450195312
6,2009,19,5,BNE09H120919,4,2,12,5,0,1,1625,3130009,67.2872314453125
6,2009,17,3,BNE09H120931,4,3,6,0,0,1,2950,3130020,67.2872314453125
5,2009,4,1,BNE09H130301,4,2,5,10,0,1,3000,3105706,129.11111450195312
6,2009,19,5,BNE09H130926,4,1,20,6,0,1,800,3127601,136.7954559326172
5,2009,8,5,BNE09H140305,5,1,10,0,0,1,2050,3106902,160.05262756347656
6,2009,22,1,BNE09H141029,4,3,0,3,0,1,500,3128734,67.2872314453125
6,2009,5,5,BNE09H170712,4,3,1,10,0,1,1400,3109612,115.8396224975586
6,2009,8,1,BNE09H170801,5,3,3,4,0,1,2900,3127337,160.05262756347656
6,2009,22,1,BNE09H171022,6,3,8,7,0,1,575,3129327,105.20429992675781
7,2009,22,3,BNE09H320238,4,3,1,1,0,1,500,3136335,106.78125
7,2009,24,5,BNE09H330240,5,1,0,5,0,1,1100,3136808,123.42623138427734
8,2009,11,2,BNE09H330523,7,3,3,11,0,1,1150,3136615,123.42623138427734
11,2011,3,4,BNE11H030619,4,2,5,7,0,1,3500,3100413,91.87096405029297
11,2011,11,5,BNE11H040441,4,2,2,0,0,1,NA,3108005,136.7954559326172
2,2012,3,5,BNE12H080755,5,3,0,2,0,1,1150,3136619,123.42623138427734
2,2012,14,2,BNE12H100231,4,3,5,0,0,1,700,3102806,205.13043212890625
2,2012,14,2,BNE12H100631,4,3,2,1,0,1,2300,3133210,191.0181884765625
2,2012,24,5,BNE12H110448,5,3,2,3,0,1,NA,3132808,239.94595336914062
2,2012,20,1,BNE12H110509,4,1,25,6,0,1,2150,3131002,91.87096405029297
2,2012,24,5,BNE12H110713,4,2,10,6,0,1,2300,3102017,129.11111450195312
2,2012,28,2,BNE12H120110,5,3,0,1,0,1,2575,3106102,160.05262756347656
3,2012,14,3,BNE12H140132,4,1,9,0,0,1,NA,3101229,91.87096405029297
5,2012,1,2,BNE12H190131,4,2,12,0,0,1,NA,3101329,91.87096405029297
5,2012,3,4,BNE12H190226,4,3,0,4,0,1,3400,3108112,115.8396224975586
7,2009,31,5,GC09H340312,4,3,1,0,0,1,1450,3125115,90.7021255493164
7,2009,13,1,GC09H370108,4,1,0,11,0,1,1450,3123518,51.69444274902344
8,2009,26,3,GC09H370710,5,2,0,2,0,1,825,3123507,56.513275146484375
8,2009,25,2,GC09H370737,4,3,0,6,0,1,975,3123507,51.69444274902344
7,2009,29,3,GC09H380331,4,3,5,0,0,1,1775,3126510,51.69444274902344
8,2009,13,4,GC09H380504,5,4,7,4,0,1,1525,3123801,64.51351165771484
8,2009,21,5,GC09H380640,4,2,0,1,0,1,1025,3123815,53.9052619934082
8,2009,21,5,GC09H390619,7,1,0,1,0,1,1175,3154016,64.51351165771484
9,2009,16,3,GC09H401031,4,2,3,4,0,1,2950,3154125,53.9052619934082
8,2009,3,1,GC09H410401,4,3,14,3,0,1,825,3124831,51.69444274902344
9,2009,16,3,GC09H411017,4,3,1,6,0,1,1200,3124806,51.69444274902344
9,2009,9,3,GC09H430938,4,2,4,11,0,1,1400,3126013,51.69444274902344
7,2009,20,1,GC09H440236,6,2,2,2,0,1,2825,3125013,56.513275146484375
8,2009,20,4,GC09H440611,5,3,1,1,0,1,3850,3126133,56.513275146484375
7,2009,22,3,GC09H460210,4,3,1,6,0,1,500,3124414,46.16312026977539
8,2009,31,1,GC09H460815,4,3,1,4,0,1,900,3124431,46.16312026977539
11,2011,4,5,GC11H030727,5,3,3,3,0,1,2975,3126136,56.513275146484375
4,2012,17,2,GC12H170338,6,3,15,4,0,1,825,3124831,56.513275146484375
8,2009,31,1,SC09H210801,5,3,1,6,0,1,1400,3142526,25.54166603088379
7,2009,24,5,SC09H220240,4,3,8,0,0,1,1225,3142612,24.490909576416016
8,2009,28,5,SC09H220705,4,2,12,4,0,1,2300,3142518,24.490909576416016
8,2009,31,1,SC09H220836,4,3,8,0,0,1,500,3154518,55.925926208496094
7,2009,21,2,SC09H290237,5,3,0,3,0,1,700,3142211,40.32653045654297
8,2009,31,1,SC09H310815,5,3,0,5,0,1,575,3142113,40.32653045654297
2,2012,6,1,SC12H090502,4,2,7,6,0,1,1450,3154926,87.633331298828125
8,2010,11,3,SF10H010503,4,2,15,2,0,1,1950,3130303,67.2872314453125
8,2010,18,3,SF10H010613,4,2,3,8,0,1,975,3130428,67.2872314453125
7,2010,26,1,SF10H020316,5,2,0,3,0,1,2500,3130318,105.20429992675781
8,2010,18,3,SF10H020628,4,1,3,0,0,1,1150,3130409,67.2872314453125
8,2010,25,3,SF10H020718,4,3,0,3,0,1,500,3130421,67.2872314453125
10,2010,5,2,VL10H010133,4,NA,9,8,0,1,1400,3124504,46.16312026977539
10,2010,27,3,VL10H010423,4,NA,0,2,0,1,825,3124510,46.16312026977539
10,2010,14,4,VL10H020219,4,NA,0,3,0,1,1150,3126222,46.16312026977539
10,2010,19,2,VL10H020333,4,NA,5,7,0,1,1450,3126233,46.16312026977539
10,2010,19,2,VL10H020337,5,NA,1,9,0,1,700,3126207,58.19047546386719
11,2010,4,4,VL10H020539,4,NA,0,4,0,1,500,3126104,51.69444274902344
6,2009,25,4,BNE09H081004,3,3,0,6,0,1,1650,3129203,77.6956558227539
6,2009,26,5,BNE09H081040,1,3,0,3,0,1,1150,3129204,92.913665771484375
4,2009,21,2,BNE09H090102,1,1,34,2,0,1,325,3102015,155.93975830078125
5,2009,19,2,BNE09H100537,1,3,7,0,0,1,500,3110816,125.149658203125
4,2009,24,5,BNE09H110133,3,1,6,3,0,1,975,3102009,130.46340942382812
4,2009,24,5,BNE09H120126,3,2,70,0,0,1,2275,3102009,130.46340942382812
4,2009,28,2,BNE09H160216,5,1,6,4,0,1,1525,3105621,154.8249969482422
5,2009,7,4,BNE09H160339,4,3,1,10,0,1,4025,3107918,136.7954559326172
5,2009,29,5,BNE09H180619,1,3,1,7,0,1,700,3107626,130.4712677001953
7,2009,17,5,BNE09H320119,3,2,30,7,0,1,900,3136504,114.8494644165039
7,2009,31,5,BNE09H320319,3,3,4,6,0,1,500,3136546,114.8494644165039
10,2011,26,3,BNE11H020525,3,2,22,10,0,1,1675,3129006,153.48648071289062
11,2011,2,3,BNE11H030218,1,1,7,8,0,1,325,3137907,107.71222686767578
11,2011,16,3,BNE11H050339,1,3,9,0,0,1,NA,3100906,174.229736328125
11,2011,15,2,BNE11H050745,3,1,31,0,0,1,NA,3104417,178.86207580566406
2,2012,6,1,BNE12H090244,1,1,3,3,0,1,500,3132310,139.85365295410156
