choiceSituationID,alternative_id,choice,BICYCLES,CARS,HHID,HHINC,HHSIZE,HOME_SA1_2016,YEARSLIVED,AGE,SEX,CARLICENCE,STUDYING,ORIGPLACE1,DEPTIME,ORIG_SA1_2016,DEST_SA1_2016,OVERALL_PURPOSE,NETWORK_DIST,leg,cap_10nfree,tookPlane,mode_time,fare_cap_10,off_peak_discount,base_fare
1454,7,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,1,0,0,18.0,0.0,0.0,0.0
1455,1,1,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,2,0,0,41.0,0.0,0.0,1.92
1455,2,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,2,0,0,41.0,0.0,0.0,0.0
1455,3,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,2,0,0,27.060000000000002,0.0,0.0,0.0
1455,4,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,2,0,0,205.0,0.0,0.0,0.0
1455,5,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,2,0,0,1230.0,0.0,0.0,0.0
1455,7,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,2,0,0,49.199999999999996,0.0,0.0,0.0
1456,1,1,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,3,0,0,112.0,0.0,0.0,1.92
1456,2,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,3,0,0,112.0,0.0,0.0,0.0
1456,3,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,3,0,0,73.92,0.0,0.0,0.0
1456,4,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,3,0,0,560.0,0.0,0.0,0.0
1456,5,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,3,0,0,3360.0,0.0,0.0,0.0
1456,7,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,3,0,0,134.4,0.0,0.0,0.0
1457,1,1,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,4,0,0,4.0,0.0,0.0,1.92
1457,2,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,4,0,0,4.0,0.0,0.0,0.0
1457,3,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,4,0,0,2.64,0.0,0.0,0.0
1457,4,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,4,0,0,20.0,0.0,0.0,0.0
1457,5,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,4,0,0,120.0,0.0,0.0,0.0
1457,7,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,4,0,0,4.8,0.0,0.0,0.0
1458,1,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,5,0,0,4.5,0.0,0.0,1.92
1458,2,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,5,0,0,4.5,0.0,0.0,0.0
1458,3,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,5,0,0,3.0,0.0,0.0,0.0
1458,4,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,5,0,0,22.5,0.0,0.0,0.0
1458,5,1,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,5,0,0,135.0,0.0,0.0,0.0
1458,7,0,4,1,SC09H200931,3000.0,2,3143407,3,60,1,1,6,2,1025,3143407,3113515,8,145.79299926757812,5,0,0,5.3999999999999995,0.0,0.0,0.0
1459,1,1,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,2,0,0,106.0,0.0,0.0,1.92
1459,2,0,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,2,0,0,106.0,0.0,0.0,0.0
1459,3,0,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,2,0,0,69.96000000000001,0.0,0.0,0.0
1459,4,0,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,2,0,0,530.0,0.0,0.0,0.0
1459,5,0,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,2,0,0,3180.0,0.0,0.0,0.0
1459,7,0,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,2,0,0,127.19999999999999,0.0,0.0,0.0
1460,1,0,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,3,0,0,15.0,0.0,0.0,1.92
1460,2,0,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,3,0,0,15.0,0.0,0.0,0.0
1460,3,0,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,3,0,0,10.0,0.0,0.0,0.0
1460,4,0,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,3,0,0,75.0,0.0,0.0,0.0
1460,5,1,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,3,0,0,450.0,0.0,0.0,0.0
1460,7,0,0,2,SC09H210917,1800.0,2,3142524,7,50,2,1,6,2,830,3142524,3110527,10,129.94999694824222,3,0,0,18.0,0.0,0.0,0.0
1461,1,1,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,2,0,0,25.0,0.0,0.0,1.92
1461,2,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,2,0,0,25.0,0.0,0.0,0.0
1461,3,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,2,0,0,16.5,0.0,0.0,0.0
1461,4,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,2,0,0,125.0,0.0,0.0,0.0
1461,5,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,2,0,0,750.0,0.0,0.0,0.0
1461,7,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,2,0,0,30.0,0.0,0.0,0.0
1462,1,1,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,3,0,0,23.0,0.0,0.0,1.92
1462,2,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,3,0,0,23.0,0.0,0.0,0.0
1462,3,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,3,0,0,15.180000000000001,0.0,0.0,0.0
1462,4,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,3,0,0,115.0,0.0,0.0,0.0
1462,5,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,3,0,0,690.0,0.0,0.0,0.0
1462,7,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,3,0,0,27.599999999999998,0.0,0.0,0.0
1463,1,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,4,0,0,4.5,0.0,0.0,1.92
1463,2,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,4,0,0,4.5,0.0,0.0,0.0
1463,3,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,4,0,0,3.0,0.0,0.0,0.0
1463,4,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,4,0,0,22.5,0.0,0.0,0.0
1463,5,1,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,4,0,0,135.0,0.0,0.0,0.0
1463,7,0,4,2,SC09H220217,525.0,3,3142612,10,29,1,4,3,2,900,3142612,3141619,6,21.23900032043457,4,0,0,5.3999999999999995,0.0,0.0,0.0
1464,1,1,0,1,SC09H220423,1450.0,2,3142619,5,16,2,5,2,2,1270,3142619,3142512,10,7.079999923706055,2,0,0,9.0,0.0,0.0,1.92
1464,3,0,0,1,SC09H220423,1450.0,2,3142619,5,16,2,5,2,2,1270,3142619,3142512,10,7.079999923706055,2,0,0,5.94,0.0,0.0,0.0
1464,4,0,0,1,SC09H220423,1450.0,2,3142619,5,16,2,5,2,2,1270,3142619,3142512,10,7.079999923706055,2,0,0,45.0,0.0,0.0,0.0
1464,5,0,0,1,SC09H220423,1450.0,2,3142619,5,16,2,5,2,2,1270,3142619,3142512,10,7.079999923706055,2,0,0,270.0,0.0,0.0,0.0
1464,7,0,0,1,SC09H220423,1450.0,2,3142619,5,16,2,5,2,2,1270,3142619,3142512,10,7.079999923706055,2,0,0,10.799999999999999,0.0,0.0,0.0
1465,1,0,0,1,SC09H220423,1450.0,2,3142619,5,16,2,5,2,2,1270,3142619,3142512,10,7.079999923706055,3,0,0,22.5,0.0,0.0,1.92
1465,3,0,0,1,SC09H220423,1450.0,2,3142619,5,16,2,5,2,2,1270,3142619,3142512,10,7.079999923706055,3,0,0,15.0,0.0,0.0,0.0
1465,4,0,0,1,SC09H220423,1450.0,2,3142619,5,16,2,5,2,2,1270,3142619,3142512,10,7.079999923706055,3,0,0,112.5,0.0,0.0,0.0
1465,5,1,0,1,SC09H220423,1450.0,2,3142619,5,16,2,5,2,2,1270,3142619,3142512,10,7.079999923706055,3,0,0,675.0,0.0,0.0,0.0
1465,7,0,0,1,SC09H220423,1450.0,2,3142619,5,16,2,5,2,2,1270,3142619,3142512,10,7.079999923706055,3,0,0,27.0,0.0,0.0,0.0
1466,1,1,4,0,SC09H220716,1800.0,6,3142520,1,16,2,5,2,2,890,3142520,3142529,6,7.609999656677246,2,0,0,20.0,0.0,0.0,1.92
1466,3,0,4,0,SC09H220716,1800.0,6,3142520,1,16,2,5,2,2,890,3142520,3142529,6,7.609999656677246,2,0,0,13.200000000000001,0.0,0.0,0.0
1466,4,0,4,0,SC09H220716,1800.0,6,3142520,1,16,2,5,2,2,890,3142520,3142529,6,7.609999656677246,2,0,0,100.0,0.0,0.0,0.0
1466,5,0,4,0,SC09H220716,1800.0,6,3142520,1,16,2,5,2,2,890,3142520,3142529,6,7.609999656677246,2,0,0,600.0,0.0,0.0,0.0
1466,7,0,4,0,SC09H220716,1800.0,6,3142520,1,16,2,5,2,2,890,3142520,3142529,6,7.609999656677246,2,0,0,24.0,0.0,0.0,0.0
1467,1,1,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,930,3142524,3154702,1,27.136001586914066,2,0,0,18.0,0.0,0.0,1.92
1467,3,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,930,3142524,3154702,1,27.136001586914066,2,0,0,11.88,0.0,0.0,0.0
1467,4,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,930,3142524,3154702,1,27.136001586914066,2,0,0,90.0,0.0,0.0,0.0
1467,5,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,930,3142524,3154702,1,27.136001586914066,2,0,0,540.0,0.0,0.0,0.0
1467,7,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,930,3142524,3154702,1,27.136001586914066,2,0,0,21.599999999999998,0.0,0.0,0.0
1468,1,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,930,3142524,3154702,1,27.136001586914066,3,0,0,10.5,0.0,0.0,1.92
1468,3,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,930,3142524,3154702,1,27.136001586914066,3,0,0,7.0,0.0,0.0,0.0
1468,4,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,930,3142524,3154702,1,27.136001586914066,3,0,0,52.5,0.0,0.0,0.0
1468,5,1,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,930,3142524,3154702,1,27.136001586914066,3,0,0,315.0,0.0,0.0,0.0
1468,7,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,930,3142524,3154702,1,27.136001586914066,3,0,0,12.6,0.0,0.0,0.0
1469,1,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,1020,3154702,3154702,11,0.5099999904632568,1,0,0,7.5,0.0,0.0,1.92
1469,3,1,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,1020,3154702,3154702,11,0.5099999904632568,1,0,0,5.0,0.0,0.0,0.0
1469,4,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,1020,3154702,3154702,11,0.5099999904632568,1,0,0,37.5,0.0,0.0,0.0
1469,5,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,1020,3154702,3154702,11,0.5099999904632568,1,0,0,225.0,0.0,0.0,0.0
1469,7,0,4,2,SC09H220738,2200.0,5,3142524,18,15,1,5,2,2,1020,3154702,3154702,11,0.5099999904632568,1,0,0,9.0,0.0,0.0,0.0
1470,1,1,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,2,0,0,20.0,0.0,0.0,1.92
1470,3,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,2,0,0,13.200000000000001,0.0,0.0,0.0
1470,4,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,2,0,0,100.0,0.0,0.0,0.0
1470,5,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,2,0,0,600.0,0.0,0.0,0.0
1470,7,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,2,0,0,24.0,0.0,0.0,0.0
1471,1,1,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,3,0,0,20.0,0.0,0.0,1.92
1471,3,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,3,0,0,13.200000000000001,0.0,0.0,0.0
1471,4,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,3,0,0,100.0,0.0,0.0,0.0
1471,5,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,3,0,0,600.0,0.0,0.0,0.0
1471,7,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,3,0,0,24.0,0.0,0.0,0.0
1472,1,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,4,0,0,22.5,0.0,0.0,1.92
1472,3,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,4,0,0,15.0,0.0,0.0,0.0
1472,4,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,4,0,0,112.5,0.0,0.0,0.0
1472,5,1,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,4,0,0,675.0,0.0,0.0,0.0
1472,7,0,4,2,SC09H230211,4275.0,4,3142727,9,17,2,5,6,2,980,3142727,3142807,11,10.336999893188477,4,0,0,27.0,0.0,0.0,0.0
1473,1,1,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,2,0,0,8.0,0.0,0.0,1.92
1473,2,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,2,0,0,8.0,0.0,0.0,0.0
1473,3,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,2,0,0,5.28,0.0,0.0,0.0
1473,4,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,2,0,0,40.0,0.0,0.0,0.0
1473,5,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,2,0,0,240.0,0.0,0.0,0.0
1473,7,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,2,0,0,9.6,0.0,0.0,0.0
1474,1,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,3,0,0,7.5,0.0,0.0,1.92
1474,2,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,3,0,0,7.5,0.0,0.0,0.0
1474,3,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,3,0,0,5.0,0.0,0.0,0.0
1474,4,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,3,0,0,37.5,0.0,0.0,0.0
1474,5,1,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,3,0,0,225.0,0.0,0.0,0.0
1474,7,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,6,780,3142745,3142704,10,2.6699998378753658,3,0,0,9.0,0.0,0.0,0.0
1475,1,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,1,0,0,7.5,0.0,0.0,1.92
1475,2,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,1,0,0,7.5,0.0,0.0,0.0
1475,3,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,1,0,0,5.0,0.0,0.0,0.0
1475,4,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,1,0,0,37.5,0.0,0.0,0.0
1475,5,1,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,1,0,0,225.0,0.0,0.0,0.0
1475,7,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,1,0,0,9.0,0.0,0.0,0.0
1476,1,1,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,2,0,0,10.0,0.0,0.0,1.92
1476,2,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,2,0,0,10.0,0.0,0.0,0.0
1476,3,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,2,0,0,6.6000000000000005,0.0,0.0,0.0
1476,4,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,2,0,0,50.0,0.0,0.0,0.0
1476,5,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,2,0,0,300.0,0.0,0.0,0.0
1476,7,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,2,0,0,12.0,0.0,0.0,0.0
1477,1,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,3,0,0,7.5,0.0,0.0,1.92
1477,2,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,3,0,0,7.5,0.0,0.0,0.0
1477,3,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,3,0,0,5.0,0.0,0.0,0.0
1477,4,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,3,0,0,37.5,0.0,0.0,0.0
1477,5,1,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,3,0,0,225.0,0.0,0.0,0.0
1477,7,0,0,0,SC09H240931,200.0,1,3142734,15,77,2,1,6,8,945,3142704,3142745,3,2.8050000667572017,3,0,0,9.0,0.0,0.0,0.0
1478,1,1,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,4,0,0,35.0,0.0,0.0,1.92
1478,2,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,4,0,0,35.0,0.0,0.0,0.0
1478,3,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,4,0,0,23.1,0.0,0.0,0.0
1478,4,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,4,0,0,175.0,0.0,0.0,0.0
1478,5,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,4,0,0,1050.0,0.0,0.0,0.0
1478,7,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,4,0,0,42.0,0.0,0.0,0.0
1479,1,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,5,0,0,22.5,0.0,0.0,1.92
1479,2,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,5,0,0,22.5,0.0,0.0,0.0
1479,3,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,5,0,0,15.0,0.0,0.0,0.0
1479,4,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,5,0,0,112.5,0.0,0.0,0.0
1479,5,1,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,5,0,0,675.0,0.0,0.0,0.0
1479,7,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,945,3141321,3110512,10,113.91999816894531,5,0,0,27.0,0.0,0.0,0.0
1480,1,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,6,1020,3110512,3110509,9,0.6499999761581421,1,0,0,15.0,0.0,0.0,1.92
1480,2,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,6,1020,3110512,3110509,9,0.6499999761581421,1,0,0,15.0,0.0,0.0,0.0
1480,3,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,6,1020,3110512,3110509,9,0.6499999761581421,1,0,0,10.0,0.0,0.0,0.0
1480,4,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,6,1020,3110512,3110509,9,0.6499999761581421,1,0,0,75.0,0.0,0.0,0.0
1480,5,1,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,6,1020,3110512,3110509,9,0.6499999761581421,1,0,0,450.0,0.0,0.0,0.0
1480,7,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,6,1020,3110512,3110509,9,0.6499999761581421,1,0,0,18.0,0.0,0.0,0.0
1481,1,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,1110,3110509,3110509,10,0.4600000083446503,1,0,0,15.0,0.0,0.0,1.92
1481,2,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,1110,3110509,3110509,10,0.4600000083446503,1,0,0,15.0,0.0,0.0,0.0
1481,3,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,1110,3110509,3110509,10,0.4600000083446503,1,0,0,10.0,0.0,0.0,0.0
1481,4,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,1110,3110509,3110509,10,0.4600000083446503,1,0,0,75.0,0.0,0.0,0.0
1481,5,1,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,1110,3110509,3110509,10,0.4600000083446503,1,0,0,450.0,0.0,0.0,0.0
1481,7,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,2,1110,3110509,3110509,10,0.4600000083446503,1,0,0,18.0,0.0,0.0,0.0
1482,1,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,8,1170,3110509,3110517,10,2.1400001049041752,1,0,0,30.0,0.0,0.0,1.92
1482,2,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,8,1170,3110509,3110517,10,2.1400001049041752,1,0,0,30.0,0.0,0.0,0.0
1482,3,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,8,1170,3110509,3110517,10,2.1400001049041752,1,0,0,20.0,0.0,0.0,0.0
1482,4,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,8,1170,3110509,3110517,10,2.1400001049041752,1,0,0,150.0,0.0,0.0,0.0
1482,5,1,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,8,1170,3110509,3110517,10,2.1400001049041752,1,0,0,900.0,0.0,0.0,0.0
1482,7,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,8,1170,3110509,3110517,10,2.1400001049041752,1,0,0,36.0,0.0,0.0,0.0
1483,1,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,8,1320,3110517,3113505,10,0.7900000214576721,1,0,0,22.5,0.0,0.0,1.92
1483,2,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,8,1320,3110517,3113505,10,0.7900000214576721,1,0,0,22.5,0.0,0.0,0.0
1483,3,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,8,1320,3110517,3113505,10,0.7900000214576721,1,0,0,15.0,0.0,0.0,0.0
1483,4,0,4,1,SC09H250813,3600.0,4,3141321,1,40,1,1,6,8,1320,3110517,3113505,10,0.7900000214576721,1,0,0,112.5,0.0,0.0,0.0
